Country Name,Indicator Name,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Belgium,"Primary completion rate, total (% of relevant age group)",,,,,,,,,,,,,,,69.41291046,69.90241241,69.55384064,72.5061264,75.49719238,69.58566284,70.01963043,74.87468719,75.92845154,70.00184631,74.56350708,74.79421997,75.20715332,75.51844025,75.29328918,,,76.90135956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Belgium,"School enrollment, primary and secondary (gross), gender parity index (GPI)",,,,,,,,,,,,0.98398,0.981949985,0.996519983,0.99071002,0.995079994,0.99612999,1.00327003,1.006420016,1.009709954,1.012310028,1.015669942,1.013640046,1.023030043,1.017269969,1.018859982,1.012910008,1.014019966,1.013640046,1.014520049,1.016890049,1.019299984,1.017099977,1.037469983,1.037940025,1.045320034,1.043359995,,,1.041759968,1.057279944,1.063420057,1.068310022,1.057520032,1.056550026,1.069919944,1.074749947,1.079810023,1.087859988,1.089609981,1.083389997,1.081900001,1.082520008,1.082190037,1.079849958,1.080549955,1.069659948,1.070240021,1.07336998,1.079130054,1.08149004,,
Belgium,"Agriculture, forestry, and fishing, value added (% of GDP)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.306623478,1.32831141,1.340821012,1.255675473,1.076235331,1.17600528,1.109350298,1.033134143,1.029444503,1.022910541,0.840639974,0.907269381,0.88752394,0.712338067,0.645274319,0.765104157,0.64803422,0.781226735,0.681174913,0.637835968,0.68641478,0.628433476,0.66509366,0.603042099,0.670014651,0.750738212,0.662897538,0.659979813
Belgium,CPIA public sector management and institutions cluster average (1=low to 6=high),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Belgium,Ease of doing business rank (1=most business-friendly regulations),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46,,,
Belgium,Terrestrial and marine protected areas (% of total territorial area),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.57816225,24.64917303,24.64917303,26.10538805,17.57923924,17.6376554,17.83818978
Belgium,Marine protected areas (% of territorial waters),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.6511789,36.65524302,36.65524302,36.65342,36.65342,36.65341568,38.0590172
Belgium,Terrestrial protected areas (% of total land area),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.21,23.29334293,23.29334293,24.91416,15.42513,15.49014282,15.5545855
Belgium,"Annual freshwater withdrawals, total (% of internal resources)",,,,,,,,,,,,,,,,,,,,,75.25416667,74.82116667,74.38816667,73.95516667,73.52216667,73.08916667,72.65616667,72.22316667,71.79016667,71.35716667,70.92416667,70.49116667,70.05816667,69.62516667,69.19216667,68.75916667,66.42125,64.08333333,63.65444444,63.22555556,62.77583333,59.45333333,56.13083333,55.15972222,54.18861111,53.2175,52.50041667,51.78333333,51.075,50.01666667,49.60833333,42.35,44.16666667,40.24166667,37.96666667,33.28333333,34.94200271,36.60067208,34.79166667,34.99166667,34.99166667,,
Belgium,"Annual freshwater withdrawals, total (billion cubic meters)",,,,,,,,,,,,,,,,,,,,,9.0305,8.97854,8.92658,8.87462,8.82266,8.7707,8.71874,8.66678,8.61482,8.56286,8.5109,8.45894,8.40698,8.35502,8.30306,8.2511,7.97055,7.69,7.638533333,7.587066667,7.5331,7.1344,6.7357,6.619166667,6.502633333,6.3861,6.30005,6.214,6.129,6.002,5.953,5.082,5.3,4.829,4.556,3.994,4.193040325,4.39208065,4.175,4.199,4.199,,
Belgium,Population in urban agglomerations of more than 1 million (% of total population),25.10237353,25.15838504,25.19420149,25.13806047,25.03240257,24.93639094,24.8988041,24.89081766,24.92369076,24.98375498,25.0904221,25.16654844,25.18029083,25.21314511,25.24623637,25.28589795,25.35377314,25.43557417,25.52555843,25.61675613,25.70324372,25.80234957,25.87535103,25.94356259,26.01037282,26.06902726,26.12636629,26.17085877,26.15459381,26.12631478,26.11513017,26.08481835,26.04574264,26.0104765,25.99676955,26.0170087,26.14236386,26.25563966,26.3772115,26.49524726,26.61055969,26.69883158,26.75975548,26.8288292,26.89457974,26.92842958,26.93310876,26.91771836,26.88765882,26.85326615,26.78997715,26.62357052,26.63923755,26.69416036,26.75683601,26.78338216,26.82987184,26.90854052,26.96862201,27.00496476,27.06791047,27.11389644,27.09857006
Belgium,Population living in areas where elevation is below 5 meters (% of total population),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.246427279,,,,,,,,,,5.400949707,,,,,,,,,,,,,,,5.483013668,,,,,,,
Belgium,Rural population living in areas where elevation is below 5 meters (% of total population),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.427356875,,,,,,,,,,1.384346545,,,,,,,,,,,,,,,1.250132877,,,,,,,
Belgium,"Droughts, floods, extreme temperatures (% of population, average 1990-2009)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001692168,,,,,,,,,,,,,
Belgium,GHG net emissions/removals by LUCF (Mt of CO2 equivalent),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.556624839,-0.940399897,-1.254057548,-1.202232869,-1.244901841,-1.099178547,-1.166281004,-1.204994594,-1.122150034,-1.172711904,-1.159433322,-1.803515664,-1.627916968,-1.703364685,-1.611555233,-1.649726169,-1.637133576,-1.611809951,-1.555994691,-1.600254275,,,,,,,,,,,,,
Belgium,Disaster risk reduction progress score (1-5 scale; 5=best),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Belgium,SF6 gas emissions (thousand metric tons of CO2 equivalent),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138.5,,,,,,,,,,131.7,,,,,72.9,,,80.9,,93,,,,,,,,,,,,
Belgium,PFC gas emissions (thousand metric tons of CO2 equivalent),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.9,,,,,,,,,,25.2,,,,,25.7,,,26,,26,,,,,,,,,,,,
Belgium,Nitrous oxide emissions (% change from 1990),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.674047578,6.613170827,8.11553335,16.56762366,21.71123602,37.83537412,34.42627605,33.57589407,26.16943293,19.86096128,-1.790344253,-3.797699931,-13.19164506,-12.86013488,-11.24642783,-11.07294486,-8.856147921,-9.136874909,-7.810203322,3.068440609,-10.64651848,-13.48283364,,,,,,,,,,
Belgium,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8187.902989,8116.162204,7740.905271,7959.47003,8467.308111,8842.21232,9335.797378,9033.554318,9125.909464,9063.664265,7694.74207,7480.845963,7967.87239,7208.077502,7292.22754,7169.445709,6160.228386,5528.176544,5493.654938,5690.829767,6206.320831,4946.914717,4957.735096,4847.690503,4835.247867,4791.305948,4630.322725,4585.852672,4622.227818,4623.263765,4564.196311,,
Belgium,Methane emissions (% change from 1990),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.538368823,-1.182804339,-3.147448775,-3.519485737,-2.308557654,-5.859381278,-8.654881479,-10.70229008,-9.01807955,-10.9762957,-13.94214544,-17.63680193,-20.31820008,-20.40144636,-22.67022901,-22.98794697,-23.28404982,-23.35966252,-22.97227802,-22.60064283,-24.34933738,-25.72640477,,,,,,,,,,
Belgium,Methane emissions (kt of CO2 equivalent),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13259.17184,13353.09998,13160.77149,12965.86828,13010.78712,13131.89156,13010.52741,12816.83813,12553.51235,12609.66914,12136.78323,11627.30584,11079.20172,10399.40021,10258.02183,9987.294477,9833.792258,9645.848857,9452.72019,9364.715647,9238.658108,8991.431876,8831.77803,8609.355986,8540.058697,8528.701682,8446.14364,8164.824385,8182.82513,8081.030875,7974.086619,,
Belgium,HFC gas emissions (thousand metric tons of CO2 equivalent),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,997.7,,,,,1882.6,,,2471.1,,2657,,,,,,,,,,,,
Belgium,Total greenhouse gas emissions (% change from 1990),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.540060724,2.362803663,0.642288969,4.733085248,6.411583593,11.2001498,8.440515072,10.37356015,6.982738736,6.657365708,4.832345056,0.12764835,4.467206308,2.404736602,-0.853312163,-2.226529954,-4.387643681,-0.477727534,-4.904699228,0.113792704,-0.257233334,-3.263041778,,,,,,,,,,
Belgium,Total greenhouse gas emissions (kt of CO2 equivalent),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130784.8565,135699.4541,133745.9789,131548.6404,136905.9888,137069.9908,142423.0189,139239.0696,142002.2624,138153.18,138266.4483,138694.356,131373.8147,134760.5446,132641.1624,129912.637,125999.4899,121215.719,123934.9372,117422.2366,124908.4666,113152.4764,111928.5141,112869.6307,106749.5809,111403.0469,110335.3227,108193.7955,108952.4335,108086.3373,100063.4878,,
Belgium,Other greenhouse gas emissions (% change from 1990),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.64528249,10.89896759,13.72716636,28.08609424,52.59254987,76.76056918,99.24814818,75.66554335,104.5654914,146.6073974,168.8127745,204.7780698,238.5599051,278.1505681,311.6852192,356.8375259,396.8813598,436.9869899,452.8479735,472.5403116,472.5403116,472.5403116,,,,,,,,,,
Belgium,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",,,,,,,,,,,-4456.85168,71.93245781,162.2303063,753.7324344,619.4726094,643.8106406,843.3140781,763.1362891,844.1381875,1061.076,932.7482813,906.8078906,311.2671484,535.422207,500.3180469,973.1117383,1209.848984,1034.624844,1014.620195,714.676582,-5542.092773,-5006.775391,-4701.380859,-4587.998047,-4885.361328,-5438.976563,-5607.964844,-4912.003906,-5007.143555,-4846.424805,-3647.873047,-2142.806641,-2465.331055,-4954.703613,-3384.563477,-2270.426758,-1649.671875,-1768.132813,-3268.46875,343.0708008,651.6347656,-294.8999023,4130.307129,4545.525391,3824.575195,4896.526367,2697.187012,,,,,,
Belgium,CO2 emissions from solid fuel consumption (% of total),74.681657,72.25054337,69.91441492,67.4420217,62.77547844,58.69444251,55.35726734,52.9616487,49.3551081,45.24635876,39.03727705,33.27600253,32.22623952,32.60278313,35.86440678,31.54037901,31.76510408,30.70460076,32.15558195,33.61748863,34.88088462,37.29044085,38.84954924,36.07432798,39.87964799,38.999649,35.0823412,35.38051209,33.03613841,37.31445146,34.99266032,31.74999035,29.93862459,27.64487058,28.48068581,27.39127695,25.36354458,25.02513717,24.78549284,22.36835079,24.8010266,22.5213419,20.99634551,18.96680346,18.44113138,16.86800108,16.54115693,15.34256812,15.22629758,11.35382964,13.04304405,13.51383698,12.37651116,12.82937584,13.09236136,12.06026996,11.19305874,,,,,,
Belgium,CO2 emissions from solid fuel consumption (kt),67960.511,67043.761,68598.569,71341.485,65074.582,61887.959,58239.294,56919.174,58514.319,55932.751,49038.791,40439.676,42163.166,45276.449,48496.075,38510.834,41297.754,38862.866,43684.971,47142.952,47194.29,46248.204,45668.818,36662.666,42042.155,40744.037,36090.614,36482.983,33153.347,40098.645,38250.477,36182.289,33630.057,30439.767,32724.308,31382.186,30296.754,29189.32,29596.357,25837.682,29086.644,26651.756,23274.449,21906.658,21026.578,18657.696,17971.967,16046.792,16281.48,11316.362,13886.929,12915.174,11752.735,12394.46,11804.073,11481.377,10557.293,,,,,,
Belgium,CO2 emissions (kg per 2017 PPP $ of GDP),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.308870315,0.316205859,0.306982032,0.303834821,0.307149364,0.299126563,0.307799516,0.289563992,0.290756968,0.271641478,0.265897919,0.265394727,0.244426106,0.252067191,0.238842718,0.228500283,0.217032742,0.201248087,0.205770165,0.196610081,0.204467229,0.181523645,0.177927107,0.179483903,0.165369856,0.170550965,0.166780504,0.161361463,0.160121487,0.155686606,0.151018519,,
Belgium,CO2 emissions (kg per PPP $ of GDP),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.586828769,0.581114293,0.551592693,0.53329632,0.527842841,0.503497544,0.517071022,0.482712453,0.480259841,0.443998449,0.411660759,0.399543538,0.35426675,0.359842183,0.339235893,0.319164433,0.290628699,0.265756218,0.263021077,0.245124092,0.246217335,0.213501249,0.202834613,0.198115992,0.179425969,0.182568645,0.171010391,0.161361463,0.155802001,0.145037488,0.135571574,,
Belgium,CO2 emissions (metric tons per capita),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.96703557,11.39090004,11.18243237,10.91859517,11.35882853,11.30224288,11.7606251,11.45583865,11.70368582,11.29569403,11.44002926,11.50430124,10.72800799,11.13151691,10.87700891,10.58920275,10.24667523,9.778725166,9.964114755,9.253412196,9.808816157,8.741247718,8.578030369,8.651947187,8.061552368,8.434836506,8.310660392,8.139438591,8.184366679,8.093790746,7.398130658,,
Belgium,CO2 emissions from liquid fuel consumption (% of total),22.84010316,25.1175657,27.5778301,30.27697854,34.34150483,38.42248035,41.70791216,43.47618398,46.20952027,48.21571594,52.04775666,54.97118373,54.668012,53.06435003,47.20271186,50.35889119,50.02538501,50.68374087,50.69639387,48.4310444,47.27755644,44.84196209,45.24752784,45.07306513,41.45883335,42.29203229,49.01261852,47.21194879,48.90196222,44.14263778,41.74898454,44.91721042,47.70397133,47.11050949,46.35611401,45.86230514,47.53438928,48.29914352,47.49810652,46.96845728,44.20848653,45.73369359,45.03281101,47.40748398,46.79750658,47.31527348,46.62304464,46.39934793,47.53759843,50.66177385,51.63833099,52.94646123,49.83042123,50.59632543,55.08227706,55.3401145,53.48485899,,,,,,
Belgium,CO2 emissions from liquid fuel consumption (kt),20784.556,23307.452,27058.793,32027.578,35599.236,40513.016,43879.322,46724.914,54784.98,59603.418,65382.61,66805.406,71524.835,73692.032,63827.802,61488.256,65037.912,64150.498,68873.594,67916.507,63967.148,55613.722,53189.835,45808.164,43706.973,44183.683,50421.25,48683.092,49075.461,47436.312,45635.815,51187.653,53585.871,51873.382,53263.175,52544.443,56779.828,56336.121,56717.489,54253.265,51847.713,54121.253,49918.871,54755.644,53358.517,52335.424,50655.938,48529.078,50831.954,50494.59,54979.331,50600.933,47318.968,48881.11,49662.181,52683.789,50446.919,,,,,,
Belgium,CO2 emissions (kt),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109312.6,113960.1,112329.3,110108.3,114901.4,114568.7,119448.4,116634.7,119412.8,115514.5,117274.6,118339.8,110850.2,115502.1,113350.8,110960.2,108081.5,103905.8,106715.4,99904.4,106872.8,96488.2,95275.6,96550.6,90362.4,95096,94171.6,92587.4,93523.2,92989.4,85364.1,,
Belgium,CO2 emissions (kg per 2015 US$ of GDP),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.372500558,0.381347295,0.37022327,0.366427703,0.370425075,0.3607495,0.371209164,0.349216947,0.350655688,0.327602224,0.320675437,0.320068583,0.294780225,0.303995447,0.288046606,0.27557353,0.261743566,0.242707121,0.248160789,0.237113641,0.246589436,0.218919254,0.214581796,0.216459306,0.19943763,0.205686097,0.201138885,0.19460347,0.193108046,0.187759538,0.18212978,,
Belgium,CO2 emissions from gaseous fuel consumption (% of total),0.068504191,0.075083975,0.078484135,0.065864735,0.070748877,0.090422202,0.191704427,0.86324553,2.019733383,4.010560351,6.243979333,8.907395673,10.40107626,11.80586729,14.17491525,15.28966574,15.32972302,15.55510488,14.36784712,15.21102453,15.08252703,15.17696106,13.21708207,16.04546275,15.96229434,16.06528607,13.11755899,14.6514936,14.86096393,15.42057669,17.11557406,17.55307564,18.45088934,19.56554809,19.27967537,21.21079602,22.65588949,22.12020919,23.92563186,26.4413843,26.10798943,25.50848741,27.64226613,28.55815152,29.26653219,30.52352319,31.74579107,32.79929726,31.78318152,34.62071837,36.02249742,34.51361829,34.67740101,34.33945658,32.21640084,33.60389496,34.72219784,,,,,,
Belgium,CO2 emissions from gaseous fuel consumption (kt),62.339,69.673,77.007,69.673,73.34,95.342,201.685,927.751,2394.551,4957.784,7843.713,10824.984,13608.237,16395.157,19167.409,18668.697,19930.145,19688.123,19519.441,21330.939,20406.855,18822.711,15537.079,16307.149,16827.863,16783.859,13494.56,15108.04,14913.689,16571.173,18709.034,20003.485,20725.884,21543.625,22152.347,24301.209,27062.46,25801.012,28569.597,30542.443,30619.45,30186.744,30641.452,32984.665,33369.7,33762.069,34491.802,34304.785,33985.756,34506.47,38353.153,32984.665,32929.66,33175.349,29046.307,31990.908,32749.977,,,,,,
Belgium,CO2 intensity (kg per kg of oil equivalent energy use),3.94586412,3.930220396,3.78681782,3.741629999,3.658155285,3.575589072,3.618794852,3.524199342,3.43333496,3.30546891,3.146203215,3.064283436,3.011378525,3.019728516,2.996636655,2.885245378,2.864779739,2.805397154,2.860638582,2.861135537,2.893121485,2.849044936,2.834114577,2.481097395,2.467637177,2.368639035,2.251126838,2.209785487,2.124345729,2.253319581,2.280057662,2.275445333,2.218455301,2.227287318,2.190181525,2.145610809,2.124237993,2.074127621,2.088716159,2.01244044,2.017963176,2.041867357,1.990084657,1.99128136,1.956239328,1.900020218,1.882933428,1.844329036,1.830387054,1.77649491,1.764039364,1.700221294,1.764448733,1.73233289,1.708393716,1.801289398,,,,,,,
Belgium,Energy use (kg of oil equivalent per capita),2519.49732,2570.815623,2810.061148,3043.306993,3021.647212,3116.033563,3051.297429,3182.923458,3590.004258,3877.044364,4135.19977,4099.95532,4473.929513,4720.784112,4617.498595,4317.935658,4622.233118,4589.52441,4826.564957,4976.777099,4743.42206,4415.358604,4208.257802,4156.257407,4334.902427,4474.062993,4633.920017,4727.686395,4770.948398,4798.926451,4809.867268,5006.004706,5040.67044,4902.269974,5186.186627,5267.670671,5536.471275,5523.459164,5603.160264,5612.714676,5669.358176,5634.215487,5390.719733,5590.025976,5592.98875,5555.615784,5470.491824,5336.963212,5454.667159,5196.581983,5539.472223,5092.316147,4845.488295,4997.463306,4708.221218,4687.787049,,,,,,,
Belgium,Electric power consumption (kWh per capita),1576.338815,1627.51357,1753.143892,1880.993824,2062.994976,2163.960334,2255.188418,2357.58493,2596.177718,2830.593969,3031.521046,3217.045264,3612.355533,3941.603741,4134.390881,3887.477425,4247.40638,4404.824321,4623.389685,4906.085081,4893.885351,4910.953281,4904.070015,5043.975356,5285.543762,5502.668409,5617.419822,5876.962998,6057.062732,6205.76377,6380.31322,6655.414381,6850.663773,6881.072143,7176.240507,7379.737079,7527.688545,7701.612131,7913.05858,7944.129807,8247.677113,8267.187216,8311.892679,8411.900657,8576.223497,8509.997073,8683.671285,8614.679503,8521.49674,7903.955479,8393.949623,8028.798731,7988.524644,7989.671853,7709.123078,,,,,,,,
Belgium,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2017 PPP)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135.4627883,138.9642621,138.3773406,136.4168462,140.2375184,139.4148257,144.9007312,139.61395,139.2004122,134.9758683,131.7715633,129.9766976,122.8217424,126.5831206,122.8136014,119.8824697,115.8693738,109.8357526,112.6450053,110.4133681,115.4716854,105.7487234,100.5060228,103.6719481,96.58162961,94.78625989,,,,,,,
Belgium,Renewable energy consumption (% of total final energy consumption),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.27,1.21,1.19,0.96,0.94,1.26,1.19,1.15,1.29,1.4,1.44,1.58,1.68,1.89,2.04,2.44,2.87,3.4,3.95,4.87,6.25,6.7,7.69,8.26,9.13,9.42,9.2,9.66,10.65,10.2,12.28,,
Belgium,"Electricity production from renewable sources, excluding hydroelectric (% of total)",0,0,0,0,0,0,0,0,0,0,0,0,0,0.285608765,0.255234674,0.203341663,0.120960041,0.527000789,0.514250677,0.60687795,0.565067526,0.581406965,0.092040498,0.042414544,0.044701062,0.094207149,0.206521928,0.237457282,0.291287709,0.296065912,0.411142093,0.431264574,0.38650049,0.36107781,0.356036501,0.448881876,0.428544811,0.363468232,0.450807189,0.61056066,0.705544078,0.806431097,0.961217707,1.130910353,1.398883264,2.121130803,3.074168919,3.538296317,4.79523348,5.691156493,6.588300491,9.190689105,12.3754916,13.74689645,16.67226092,20.34278484,,,,,,,
Belgium,"Electricity production from renewable sources, excluding hydroelectric (kWh)",0,0,0,0,0,0,0,0,0,0,0,0,0,116000000,108000000,83000000,57000000,247000000,260000000,315000000,300000000,291000000,46000000,22000000,24000000,53000000,119000000,148000000,188000000,198000000,289000000,307000000,276000000,253000000,254000000,330000000,322000000,283000000,370000000,509000000,584000000,634000000,778000000,945000000,1180000000,1818000000,2593000000,3097000000,4008000000,5111000000,6182000000,8181000000,10101000000,11295000000,11921000000,14148000000,,,,,,,
Belgium,Renewable electricity output (% of total electricity output),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.789563535,0.752957042,0.864024646,0.723582805,0.841031104,0.908645737,0.746626208,0.755191945,0.924763935,1.019600317,1.261280852,1.36737134,1.405997109,1.426502794,1.774684955,2.457151524,3.499786598,3.982725528,5.285763852,6.056388215,6.920806113,9.410879188,12.81287904,14.20938611,17.0806411,20.80002301,,,,,,,
Belgium,Electricity production from oil sources (% of total),13.23257656,15.23488677,15.28070675,19.63108654,24.75305338,26.2119162,29.43306252,33.89894897,40.08314437,47.30670324,52.0820365,54.13545145,53.16243929,53.7239936,46.97263317,39.29148905,36.28589012,32.11931127,34.47061849,34.73653791,34.67065981,28.29114303,25.05702509,13.18706742,8.243620786,6.651380224,4.336960483,3.592343607,2.660324445,2.5464659,1.869345018,2.565111117,2.160761798,2.105097905,2.267980544,1.786005767,1.716841013,1.82633154,3.143466342,1.241513327,0.962874367,2.116563637,1.200904385,1.205107646,1.986888433,2.030125191,1.632522407,0.928845627,0.485744709,0.311783177,0.432683597,0.325791449,0.40798324,0.191081252,0.303488014,0.300511877,,,,,,,
Belgium,Electricity production from nuclear sources (% of total),0,0,0.022798518,0.249840527,0.248163106,0,0.026492406,0.396775147,0.230536659,0.075432882,0.186744422,0,0.029681597,0.187122984,0.349766035,16.62011858,21.29745559,25.47312723,24.74930279,21.97668818,23.63677459,25.69179437,31.34179039,46.47477299,51.67256472,61.5030484,68.36743548,67.33357935,66.7823554,61.63105402,60.77789791,60.20987273,60.8542221,59.83758634,56.94341262,56.25442081,57.67521095,60.8879927,56.24733475,58.79735144,58.17959963,58.95469231,58.5132013,56.69989588,56.08810594,55.53092441,55.30065917,55.09893977,54.51826328,52.58223281,51.09503053,54.18698182,49.36842234,51.9010759,47.13574445,37.53235176,,,,,,,
Belgium,Electricity production from natural gas sources (% of total),0.27719113,0.318173311,0.210886292,0.122262386,0.121648582,0.13530537,0.158954433,1.426702123,0.801209373,4.940853763,13.28506372,18.57568373,20.76632488,23.70306537,25.71961998,21.9682493,19.5615729,16.04045318,13.25975593,14.01406416,11.24107664,9.800003996,4.720076834,7.12178758,5.20208605,4.235766722,1.688620468,3.359699649,3.949427496,8.035647532,7.689352985,8.732054056,9.337627783,9.721984358,11.59922064,13.848686,14.65303841,14.81743106,18.31982942,23.06815728,19.30218791,20.0717393,22.07588431,25.86015007,25.46086091,26.65881063,27.29406743,29.00329038,29.48685738,32.63701757,33.48502126,28.57752713,28.84796805,25.46614089,27.01742609,32.80611951,,,,,,,
Belgium,Electricity production from hydroelectric sources (% of total),1.135163675,1.179112858,0.929039612,0.76546885,0.559583475,1.269071059,1.320204875,1.004600903,0.922146636,0.788616492,0.805949612,0.403165147,0.485698867,0.421026714,0.567188165,0.448331618,0.231309552,0.477927841,0.44106885,0.45082362,0.52362924,0.761223552,0.666293169,0.647785768,0.653753027,0.5101406,0.595269086,0.688305229,0.556235571,0.456061127,0.378421442,0.321692468,0.477524156,0.362504995,0.484994603,0.459763861,0.318081397,0.391723713,0.473956747,0.409039656,0.555736774,0.560940243,0.444779402,0.295592441,0.375801691,0.336020721,0.425617679,0.444429211,0.490530371,0.365231722,0.332505622,0.220190082,0.437387437,0.462489655,0.408380185,0.457238166,,,,,,,
Belgium,Electricity production from coal sources (% of total),85.35506864,83.26782706,83.55656882,79.2313417,74.31755146,72.38370737,69.06128576,63.27297286,57.96296296,46.88839362,33.64020575,26.88569967,25.55585537,21.67918257,26.13555797,21.46846979,22.50281179,25.36217969,26.56500326,28.21500819,29.36279219,34.87442808,37.69058386,32.14636874,33.79959024,26.54153113,24.18389129,24.16288286,25.11891666,26.36182843,28.24645763,27.02638159,25.94034449,26.71404921,27.45405868,26.2215028,24.23008331,20.91162456,20.57873896,15.02770914,19.36621845,16.2354677,15.64140896,13.89164802,13.61065996,12.24258829,10.92616304,9.515812083,8.656066425,6.855889362,6.346381337,6.119262139,6.695580794,6.278905603,6.156471148,6.108011733,,,,,,,
Belgium,Access to electricity (% of population),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,
Belgium,"Foreign direct investment, net inflows (% of GDP)",,,,,,,,,,,1.175757114,1.435198353,1.037371775,1.505954653,2.029158567,1.453450549,1.225906902,1.539028796,1.418122729,0.97156477,1.217999173,1.323832479,1.598528905,1.479281134,0.467153203,1.218860737,0.608121459,1.576310715,3.211644354,4.274890291,3.918892271,4.447539571,4.806934393,4.783692639,3.476574826,3.711024447,5.03718761,4.74788988,8.776794077,46.34845715,37.4753123,37.25646948,7.01242444,10.86487449,12.05211067,8.727177202,14.40787139,20.50267401,36.80292045,16.00700292,26.066982,31.26598335,2.380369601,-5.680612374,-2.840147495,-4.220796953,12.08629548,-7.416757538,-7.657179957,-3.989794483,-4.635556118,4.044205098,1.692517422
Belgium,Cereal yield (kg per hectare),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8021.4,8218.1,8500.9,8530.7,9184.9,8649.5,8373.3,8637.7,8885.8,9710,9348.1,9009,8666.3,9212.5,9435.4,9842.2,6984.8,9050.7,7983.1,8988.5,8430.6,7906.2,
Belgium,Average precipitation in depth (mm per year),,847,847,847,847,847,847,847,847,847,847,847,847,847,847,847,847,847,847,847,847,847,847,847,847,847,847,847,847,847,847,847,847,847,847,847,847,847,847,847,847,847,847,847,847,847,847,847,847,847,847,847,847,847,847,847,847,847,847,847,847,,
Belgium,Agricultural irrigated land (% of total agricultural land),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.136474644,,0.245842372,,0.417001975,,,,,,0.426487093,,,,,,,,,
Belgium,Forest area (% of land area),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.03764861,22.11218626,22.18672391,22.26126156,22.33579921,22.41033686,22.4848745,22.55941215,22.6339498,22.70848745,22.7830251,22.77926024,22.77549538,22.77173052,22.76796565,22.76420079,22.76420079,22.76420079,22.76420079,22.76420079,22.76420079,22.76420079,
Belgium,Forest area (sq. km),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6673,6695.57,6718.14,6740.71,6763.28,6785.85,6808.42,6830.99,6853.56,6876.13,6898.7,6897.56,6896.42,6895.28,6894.14,6893,6893,6893,6893,6893,6893,6893,
Belgium,Land area where elevation is below 5 meters (% of total land area),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.39679076,,,,,,,,,,5.39679076,,,,,,,,,,,,,,,5.39679076,,,,,,,
